AÑO,MES,MUNICIPIO,ESTRATO,No. SUSCRIPTORES ACUEDUCTO,CONSUMO M3 ACUEDUCTO,PROMEDIO CONSUMO ACUEDUCTO,MES_NUM
2020,OCTUBRE,Risaralda,6,1,5,5.0,10
2020,OCTUBRE,Salamina,1,952,8341,8.76,10
2020,OCTUBRE,Salamina,2,1603,14158,8.83,10
2020,OCTUBRE,Salamina,3,771,7385,9.58,10
2020,OCTUBRE,Salamina,4,19,200,10.53,10
2020,OCTUBRE,Samana,1,630,5265,8.36,10
2020,OCTUBRE,Samana,2,957,8782,9.18,10
2020,OCTUBRE,Samana,3,482,5081,10.54,10
2020,OCTUBRE,San Jose,1,216,2263,10.48,10
2020,OCTUBRE,San Jose,2,399,3428,8.59,10
2020,OCTUBRE,San Jose,3,29,141,4.86,10
2020,OCTUBRE,Supia,1,82,1231,15.01,10
2020,OCTUBRE,Supia,3,1974,24226,12.27,10
2020,OCTUBRE,Supia,4,19,638,33.58,10
2020,OCTUBRE,Supia,6,7,135,19.29,10
2020,OCTUBRE,Victoria,1,629,5135,8.16,10
2020,OCTUBRE,Victoria,3,253,2213,8.75,10
2020,OCTUBRE,Victoria,4,2,30,15.0,10
2020,OCTUBRE,Victoria,5,1,62,62.0,10
2020,OCTUBRE,Viterbo,1,938,13361,14.24,10
2020,OCTUBRE,Viterbo,2,1265,17677,13.97,10
2020,OCTUBRE,Viterbo,3,1251,17776,14.21,10
2020,OCTUBRE,Viterbo,4,302,5386,17.83,10
2020,OCTUBRE,Viterbo,5,8,140,17.5,10
2020,NOVIEMBRE,Aguadas,1,1138,8623,7.58,11
2020,NOVIEMBRE,Aguadas,2,2291,20062,8.76,11
2020,NOVIEMBRE,Aguadas,3,497,4859,9.78,11
2020,NOVIEMBRE,Aguadas,4,19,215,11.32,11
2020,NOVIEMBRE,Aguadas,5,1,4,4.0,11
2020,NOVIEMBRE,Aguadas,6,2,467,233.5,11
2020,NOVIEMBRE,Anserma,1,1377,13184,9.57,11
2020,NOVIEMBRE,Anserma,3,3135,26143,8.34,11
2020,NOVIEMBRE,Anserma,4,238,1834,7.71,11
2020,NOVIEMBRE,Anserma,5,2,132,66.0,11
2020,NOVIEMBRE,Arauca,2,704,9434,13.4,11
2020,NOVIEMBRE,Arauca,3,37,463,12.51,11
2020,NOVIEMBRE,Arma,1,47,598,12.72,11
2020,NOVIEMBRE,Arma,2,364,3897,10.71,11
2020,NOVIEMBRE,Arma,3,34,521,15.32,11
2020,NOVIEMBRE,Belalcazar,1,575,5823,10.13,11
2020,NOVIEMBRE,Belalcazar,2,776,8161,10.52,11
2020,NOVIEMBRE,Belalcazar,3,383,3638,9.5,11
2020,NOVIEMBRE,Belalcazar,4,10,70,7.0,11
2020,NOVIEMBRE,Belalcazar,5,1,4,4.0,11
2020,NOVIEMBRE,Chinchina,1,1987,26762,13.47,11
2020,NOVIEMBRE,Chinchina,2,5084,70645,13.9,11
2020,NOVIEMBRE,Chinchina,3,3502,47315,13.51,11
2020,NOVIEMBRE,Chinchina,4,1845,21723,11.77,11
2020,NOVIEMBRE,Chinchina,5,361,4648,12.88,11
2020,NOVIEMBRE,Filadelfia,1,263,2103,8.0,11
2020,NOVIEMBRE,Filadelfia,2,653,5414,8.29,11
2020,NOVIEMBRE,Filadelfia,3,514,3963,7.71,11
2020,NOVIEMBRE,Guarinocito,1,207,3875,18.72,11
2020,NOVIEMBRE,Guarinocito,3,16,640,40.0,11
2020,NOVIEMBRE,Guarinocito,4,3,126,42.0,11
2020,NOVIEMBRE,Kilometro 41,1,161,1944,12.07,11
2020,NOVIEMBRE,Kilometro 41,2,321,3472,10.82,11
2020,NOVIEMBRE,Kilometro 41,3,66,855,12.95,11
2020,NOVIEMBRE,Kilometro 41,4,16,494,30.88,11
2020,NOVIEMBRE,Kilometro 41,5,42,312,7.43,11
2020,NOVIEMBRE,Kilometro 41,6,2,52,26.0,11
2020,NOVIEMBRE,La Dorada,1,4641,85769,18.48,11
2020,NOVIEMBRE,La Dorada,2,9281,132981,14.33,11
2020,NOVIEMBRE,La Dorada,3,4538,75265,16.59,11
2020,NOVIEMBRE,La Dorada,4,394,8639,21.93,11
2020,NOVIEMBRE,La Dorada,5,73,2535,34.73,11
2020,NOVIEMBRE,La Dorada,6,18,455,25.28,11
2020,NOVIEMBRE,Manzanares,1,366,2713,7.41,11
2020,NOVIEMBRE,Manzanares,2,1479,11104,7.51,11
2020,NOVIEMBRE,Manzanares,3,557,4961,8.91,11
2020,NOVIEMBRE,Manzanares,4,14,149,10.64,11
2020,NOVIEMBRE,Marmato,1,279,5262,18.86,11
2020,NOVIEMBRE,Marmato,2,695,12374,17.8,11
2020,NOVIEMBRE,Marmato,3,12,170,14.17,11
2020,NOVIEMBRE,Marmato,4,1,1,1.0,11
2020,NOVIEMBRE,Marquetalia,1,791,5938,7.51,11
2020,NOVIEMBRE,Marquetalia,3,581,5398,9.29,11
2020,NOVIEMBRE,Marquetalia,4,9,72,8.0,11
2020,NOVIEMBRE,Marulanda,1,88,434,4.93,11
2020,NOVIEMBRE,Marulanda,3,26,142,5.46,11
2020,NOVIEMBRE,Neira,1,178,2002,11.25,11
2020,NOVIEMBRE,Neira,2,1324,14314,10.81,11
2020,NOVIEMBRE,Neira,4,9,63,7.0,11
2020,NOVIEMBRE,Neira,6,1,63,63.0,11
2020,NOVIEMBRE,Palestina,1,620,6016,9.7,11
2020,NOVIEMBRE,Palestina,2,815,8196,10.06,11
2020,NOVIEMBRE,Palestina,3,178,1937,10.88,11
2020,NOVIEMBRE,Palestina,4,162,1705,10.52,11
2020,NOVIEMBRE,Palestina,5,8,110,13.75,11
2020,NOVIEMBRE,Riosucio,1,685,6565,9.58,11
2020,NOVIEMBRE,Riosucio,2,2088,20546,9.84,11
2020,NOVIEMBRE,Riosucio,3,2809,27628,9.84,11
2020,NOVIEMBRE,Riosucio,4,3,21,7.0,11
2020,NOVIEMBRE,Risaralda,1,463,4228,9.13,11
2020,NOVIEMBRE,Risaralda,2,1076,8516,7.91,11
2020,NOVIEMBRE,Risaralda,3,230,1901,8.27,11
2020,NOVIEMBRE,Risaralda,4,34,319,9.38,11
2020,NOVIEMBRE,Risaralda,5,151,1351,8.95,11
2020,NOVIEMBRE,Risaralda,6,1,12,12.0,11
2020,NOVIEMBRE,Salamina,1,952,8163,8.57,11
2020,NOVIEMBRE,Salamina,2,1606,13578,8.45,11
2020,NOVIEMBRE,Salamina,3,771,7603,9.86,11
2020,NOVIEMBRE,Salamina,4,19,227,11.95,11
2020,NOVIEMBRE,Samana,2,961,7334,7.63,11
2020,NOVIEMBRE,Samana,3,483,4154,8.6,11
2020,NOVIEMBRE,San Jose,2,400,3381,8.45,11
2020,NOVIEMBRE,San Jose,3,29,133,4.59,11
2020,NOVIEMBRE,Supia,1,82,1262,15.39,11
2020,NOVIEMBRE,Supia,2,2701,34499,12.77,11
2020,NOVIEMBRE,Supia,3,1981,26358,13.31,11
2020,NOVIEMBRE,Supia,4,19,596,31.37,11
2020,NOVIEMBRE,Supia,6,7,170,24.29,11
2020,NOVIEMBRE,Victoria,2,584,5111,8.75,11
2020,NOVIEMBRE,Victoria,3,253,2277,9.0,11
2020,NOVIEMBRE,Victoria,4,2,34,17.0,11
2020,NOVIEMBRE,Victoria,5,1,55,55.0,11
2020,NOVIEMBRE,Viterbo,1,938,13105,13.97,11
2020,NOVIEMBRE,Viterbo,2,1268,16567,13.07,11
2020,NOVIEMBRE,Viterbo,3,1253,15966,12.74,11
2020,NOVIEMBRE,Viterbo,5,8,93,11.63,11
2020,DICIEMBRE,Aguadas,2,2296,23743,10.34,12
2020,DICIEMBRE,Aguadas,3,496,5369,10.82,12
2020,DICIEMBRE,Aguadas,4,19,205,10.79,12
2020,DICIEMBRE,Aguadas,5,1,2,2.0,12
2020,DICIEMBRE,Aguadas,6,2,438,219.0,12
2020,DICIEMBRE,Anserma,1,1379,12816,9.29,12
2020,DICIEMBRE,Anserma,3,3137,25341,8.08,12
2020,DICIEMBRE,Anserma,4,239,1912,8.0,12
2020,DICIEMBRE,Anserma,5,2,200,100.0,12
2020,DICIEMBRE,Arauca,1,748,8414,11.25,12
2020,DICIEMBRE,Arauca,2,706,9056,12.83,12
2020,DICIEMBRE,Arauca,3,37,426,11.51,12
2020,DICIEMBRE,Arma,1,45,498,11.07,12
2020,DICIEMBRE,Arma,2,367,3536,9.63,12
2020,DICIEMBRE,Arma,3,34,515,15.15,12
2020,DICIEMBRE,Belalcazar,1,576,5031,8.73,12
2020,DICIEMBRE,Belalcazar,2,776,6752,8.7,12
2020,DICIEMBRE,Belalcazar,3,385,3356,8.72,12
2020,DICIEMBRE,Belalcazar,4,10,84,8.4,12
2020,DICIEMBRE,Belalcazar,5,1,13,13.0,12
2020,DICIEMBRE,Chinchina,1,1991,21671,10.88,12
2020,DICIEMBRE,Chinchina,2,5092,61338,12.05,12
2020,DICIEMBRE,Chinchina,3,3504,41844,11.94,12
2020,DICIEMBRE,Chinchina,4,1849,19611,10.61,12
2020,DICIEMBRE,Chinchina,5,360,5728,15.91,12
2020,DICIEMBRE,Filadelfia,1,263,1995,7.59,12
2020,DICIEMBRE,Filadelfia,2,657,5303,8.07,12
2020,DICIEMBRE,Filadelfia,3,515,3782,7.34,12
2020,DICIEMBRE,Guarinocito,1,207,3651,17.64,12
2020,DICIEMBRE,Guarinocito,2,563,8781,15.6,12
2020,DICIEMBRE,Guarinocito,3,16,648,40.5,12
2020,DICIEMBRE,Guarinocito,4,3,180,60.0,12
2020,DICIEMBRE,Kilometro 41,1,160,1884,11.78,12
2020,DICIEMBRE,Kilometro 41,2,322,3156,9.8,12
2020,DICIEMBRE,Kilometro 41,3,65,748,11.51,12
2020,DICIEMBRE,Kilometro 41,4,16,313,19.56,12
2020,DICIEMBRE,Kilometro 41,5,42,351,8.36,12
2020,DICIEMBRE,Kilometro 41,6,2,24,12.0,12
2020,DICIEMBRE,La Dorada,2,9299,106153,11.42,12
2020,DICIEMBRE,La Dorada,3,4544,60132,13.23,12
2020,DICIEMBRE,La Dorada,4,394,7032,17.85,12
2020,DICIEMBRE,La Dorada,5,73,1693,23.19,12
2020,DICIEMBRE,La Dorada,6,19,279,14.68,12
2020,DICIEMBRE,Manzanares,1,369,2499,6.77,12
2020,DICIEMBRE,Manzanares,3,558,4445,7.97,12
2020,DICIEMBRE,Manzanares,4,14,134,9.57,12
2020,DICIEMBRE,Marmato,2,697,11629,16.68,12
2020,DICIEMBRE,Marmato,3,12,163,13.58,12
